0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
0,z00
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
1,z11
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
2,z22
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
3,z33
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
4,z44
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
5,z55
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
6,z66
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
7,z77
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
8,z88
9,z99
9,z99
9,z99
9,z99
9,z99
9,z99
9,z99
9,z99
9,z99
9,z99
9,z99
9,z99
9,z99
9,z99
9,z99
9,z99
9,z99
